"persid";"apellido1";"apellido2";"nombre";"municipio";"fechanac";"horasextra"
"d67c796d8";"ARAUJO";"RODRIGUEZ";"MARIA BEGOÑA";"03031";"1978-09-25";335
"d6b81caf4";"MARTINEZ";"RODRIGUEZ";"JOSE";"03031";"1979-04-27";715
"d6f73ff8b";"PUIG";"RODRIGUEZ-LIEBANA";"CARMEN";"03031";"1979-10-02";533
"d706a75cf";"RICO";"ROIG";"SERGI";"03031";"1979-11-20";230
"d72f8d86c";"AMOROS";"ROMA";"JOSE ANTONIO";"03031";"1980-04-20";567
"d7361679a";"TARIN";"ROMERO";"ADELA";"03031";"1980-06-12";375
"d73d95c85";"PINEAU";"ROMERO";"SANDRA DANIELA";"03031";"1980-08-21";540
"d74a1010f";"CACERES";"ROMERO";" ANA ELISA";"03031";"1980-09-13";771
"d751beb4b";"GARCIA";"ROMERO";"JUAN MANUEL";"03031";"1980-11-07";367
"d756b5309";"CERECEDA";"ROMERO";"MIGUEL";"03031";"1980-11-17";927
"d76b4d39c";"ARIAS";"ROMERO-HOMBREBUENO";"CARLOTA";"46086";"1981-03-02";612
"d7dc9b49e";"DIEZ";"ROSA";"IGNACIO";"03054";"1981-04-10";687
"d80f17de6";"GARRIDO";"ROSA";"MARIA DEL CARMEN";"03028";"1981-05-08";980
"d832d645f";"MACIA";"ROSILLO";"DOMINGO";"03074";"1981-05-13";407
"d860955b2";"VIGARAY";"ROSSI";"MARIA DOLORES";"03077";"1981-05-26";197
"d862e296d";"ROSA";"ROVIRA";"SERAFIN";"03013";"1981-06-26";943
"d88929ea1";"IBORRA";"RUBIA";"GERMAN MANUEL";"03062";"1981-09-02";476
"d88bf08c0";"CASTRILLO";"RUBIO";"ESTHER";"03008";"1982-02-12";566
"d8dca6f4f";"BOSQUE";"RUBIO";"FRANCISCO";"46006";"1982-05-16";646
"d8e305e34";".";"RUBIO";"MOHAMMED";"03109";"1982-06-10";568
"d8e699659";"ESCAMILLA";"RUBIO";"ALICIA";"03123";"1982-10-13";372
"d8f9a4dde";"BONMATI";"RUBIO";"ANTONIO";"46072";"1983-05-22";78
"d91aea012";"LINARES";"RUBIO";"IRENE ELVIRA";"03007";"1983-05-27";338
"d93da8be1";"YBAÑEZ";"RUIZ";"MARIA TERESA";"03078";"1983-06-06";594
"d95841dd6";"PASTOR";"RUIZ";"ANA BELEN";"46003";"1983-06-08";919
"d9873870b";".";"RUIZ";"OANA MADALINA";"03055";"1983-09-01";851
"d9de6f5eb";"SIRVENT";"RUIZ";"MIGUEL ANGEL";"03086";"1984-03-31";216
"d9e16e2f0";"BOIX";"RUIZ";"ANTONIO";"03038";"1984-07-21";253
"da0cc2922";"GARCIA";"RUIZ";"ANGELES";"46081";"1984-09-07";565
"da1873fbb";"ROCA";"RUIZ";"JOSE JOAQUIN";"46227";"1984-10-24";209
"da1aeba1a";"TORRES";"RUIZ";"PEDRO IÑAKI";"46066";"1985-06-17";787
"da5c24c54";"REAL";"RUIZ";"MANUEL";"03025";"1985-09-11";795
"da69b966b";"GIL";"RUIZ";"ALEJANDRA";"03117";"1985-11-11";974
"da6c02abb";"CARBONELL";"RUIZ";"ISABEL";"46217";"1986-01-11";354
"da7af3dc8";"ALMARCHA";"RUIZ";"SERGIO";"46257";"1986-05-09";3
"da7c5353c";"OROZCO";"RUIZ";"MARIA CLOTILDE";"46168";"1986-08-11";348
"da9d0f3df";".";"RUIZ";"IGOR";"46160";"1987-04-16";894
"da9faa050";"FERNANDEZ";"RUIZ";"MARIA";"46140";"1987-06-05";775
"dadc55147";"GARCIA";"RUIZ-RICO";"MARIA ANGELES";"30901";"1987-06-24";821
"daf268e56";"FAURE";"SABUCO";"AMPARO";"03085";"1987-10-04";386
"db793e399";"CLIMENT";"SACRISTAN";"MIGUEL";"46048";"1987-10-05";402
"db7c0248b";"ALCARAZ";"SAEZ";"CRISTINA";"46203";"1987-12-02";800
"dbf097501";"PONT";"SAEZ";"MARIA TERESA";"46150";"1987-12-29";793
"dbfe8eabc";"PEREZ";"SAGASTA";"ESTHER";"46011";"1969-01-15";600
"dbfff9757";"JAVEGA";"SALA";"JESUS";"46257";"1969-02-27";743
"dc1fd06d8";"MERINO";"SALA";"MARIA DEL MAR";"46231";"1969-07-16";269
"dc2d86f00";"BEVIA";"SALA";"VICENTE";"46203";"1969-11-06";165
"dc3ac04a0";"LLORENTE";"SALCEDO";"JUAN";"46084";"1970-01-05";388
"dc3e58303";"LOPEZ";"SALINAS";"GLORIA";"46049";"1970-01-18";838
"dc8e99bbf";"FERRE";"SALVADOR";"RAFAEL";"46045";"1970-02-04";537
"dc989ead9";"MOLTO";"SAMY KAMAL EL SAYED OMAR";"JORDI";"46154";"1970-04-01";834
"dc9f27175";"GOMIS";"SAN FRUTOS";"JOSE VICENTE";"03099";"1970-06-29";916
"dcae03a1f";"MIRASIERRAS";"SAN MARTIN";"MARIA ROSA";"46020";"1970-07-30";876
"dcae27fb9";"GARCIA";"SAN ROMAN";"ARSENIO";"46118";"1970-08-01";428
"dcbdb0691";"BERMAN";"SANABRIA";"JOSEP DAVID";"46127";"1970-10-25";835
"dcc2a0b3b";"MARTINEZ";"SANCHEZ";"GASPAR";"46203";"1971-05-03";726
"dcc33f522";"NUÑEZ";"SANCHEZ";"SILVIA";"46196";"1971-06-30";88
"dce87b6e4";"ARIAS";"SANCHEZ";"MANUEL JOSE";"46118";"1971-11-11";291
"dd0be9bff";"PAÑOS";"SANCHEZ";"RAFAEL";"46904";"1972-03-07";854
"dd5b7ad2e";"FERNANDEZ";"SANCHEZ";"BEGOÑA";"30011";"1972-08-13";876
"dd8d3c2ac";"GOMEZ";"SANCHEZ";"JAVIER";"02051";"1972-12-25";85
"dd99efa9c";"PEREZ";"SANCHEZ";"ALFREDO";"30037";"1973-01-23";827
"ddc869cb1";"ESTEVA";"SANCHEZ";"CESAR JOSE";"46233";"1973-03-15";229
"ddd5f4f9d";"DURA";"SANCHEZ";"ANA";"30009";"1973-04-15";89
"de384cb9f";"MARTINEZ";"SANCHEZ";"FRANCESC ANTONI";"30022";"1973-07-25";175
"de4346bdc";"BORO";"SANCHEZ";"ESTELA";"46904";"1973-08-12";123
"de4844018";"MONUERA";"SANCHEZ";"JOSE";"03128";"1973-11-14";864
"dedd814d1";"LOPEZ";"SANCHEZ";"PEDRO";"03128";"1974-03-05";892
"dede388fa";"BAÑON";"SANCHEZ";"MARIA DOLORES";"03128";"1974-05-08";944
"df3aed442";"RODRIGUEZ";"SANCHEZ";"PATRICIA";"03128";"1974-07-24";249
"df4497a23";"CABEZAS";"SANCHEZ";"INES";"03128";"1974-09-26";293
"df44f1c41";"ROSIQUE";"SANCHEZ";"PATRICIA";"02051";"1974-10-01";744
"df59c1427";"CARRION";"SANCHEZ";"INMACULADA";"46246";"1974-10-16";42
"df5a6e15c";"GUIJALBA";"SANCHEZ";"FERNANDO";"46093";"1974-12-30";893
"df60c5239";"MONTOYA";"SANCHEZ";"JOSE ANTONIO";"30002";"1975-02-26";486
"df87b9e79";"PASTOR";"SANCHEZ";"JOHN DOUGLAS";"46105";"1975-06-05";312
"df8d1a209";"REDONDO";"SANCHEZ";"MARIA MERCEDES";"02027";"1975-07-13";58
"dfb0f0041";"CASTILLO";"SANCHEZ";"CARLOS ARTURO";"02033";"1975-10-19";875
"dfbe24d5b";"CRESPO";"SANCHEZ";"JULIA";"46099";"1975-11-08";149
"e0063ca20";"SANCHEZ";"SANCHEZ";"SALVADOR";"46015";"1976-01-05";596
"e01abb9f4";"ANTON";"SANCHEZ";"ESTHER";"46051";"1976-01-30";708
"e01c08522";"LOPEZ";"SANCHEZ";"OSCAR";"46166";"1976-02-14";65
"e0227ce80";"PEREZ";"SANCHINO";"FRANCISCO";"30039";"1976-03-03";471
"e046494b6";"ABARCA";"SANCHIZ";"JOSE ANGEL";"46190";"1976-06-19";901
"e04f736e4";"ALVARADO";"SANCHO";"ALBERTO JOSE";"02023";"1976-08-10";197
"e0697390c";"LLORET";"SANCHO";"ROSA ANA";"46250";"1977-01-27";781
"e0a42b2b3";"PEÑA";"SANCHO";"INMACULADA";"46250";"1977-07-03";989
"e0f722fee";"GIMENO";"SANDERSON";"FRANCISCO JOSE";"46250";"1977-09-07";489
"e12926098";"MORA";"SANJUAN";"HIGINIO";"46250";"1977-10-07";634
"e1717e524";"PEREZ";"SANSANO";"MARIA VANESA";"46250";"1977-11-12";575
"e1a479c01";"YAGO";"SANTA MARIA";"MARIA PILAR";"46116";"1978-03-08";461
"e1bd50dee";"VALLS";"SANTA MARIA";"SARA";"46214";"1978-03-23";93
"e1f1a5685";"MAESTRE";"SANTACREU";"AUREA";"02013";"1978-05-21";664
"e202211ad";"LORIDO";"SANTAMARIA";"OSCAR ROBERTO";"46009";"1978-09-20";637
"e23787c1e";"LOPEZ";"SANTONJA";"EMILIA";"46103";"1979-02-02";216
"e271be985";"I FONTERIZ";"SANTOS";"FRANCESC XAVIER";"02041";"1979-03-14";527
"e28e48151";"VAZQUEZ";"SANTOS";"TARSICIO";"46902";"1979-06-02";528
"e29a690d8";"SORIA";"SANTOS";"JOSE T.";"46141";"1979-08-06";160
"e3025b014";"HERNANDEZ";"SANTOS";"ANA BELEN";"46148";"1979-12-08";777
"e31e4874e";"ESCANDELL";"SANTOS";"VICENT RAIMON";"46120";"1980-02-17";822
"e326608a8";"PASTOR";"SANZ";"ESTHER";"02075";"1980-06-16";904
"e34560b21";"RAMIREZ";"SANZ";"MARIA REYES";"46224";"1980-08-04";820
"e34c63cb5";"BERENDES";"SANZ";"HEYDI";"02052";"1980-09-09";715
"e38b93799";"HERNANDEZ";"SAQUETE";"MARIA TERESA";"02031";"1980-10-14";390
"e3b05a853";"GARCIA";"SAQUETE";"DAVID";"03122";"1981-04-25";132
"e3b5f7b39";"MATEOS";"SAQUETE";"BEATRIZ";"03122";"1981-05-02";773
"e3fe59129";"VICEA";"SARABIA";"MARIA ISABEL";"03122";"1981-05-06";264
"e439b518c";"FERNANDEZ DE AZCARATE";"SARRION";"MARIA DEL CAMINO";"03122";"1981-07-09";368
"e47dbc2da";"BLANCA";"SEBASTIAN";"JUAN A.";"03122";"1981-09-28";973
"e4f59711d";"GOMIS";"SEGUI";"CRISTINA";"03122";"1981-10-04";347
"e55757946";"MONLEON";"SEGURA";"SERGIO";"03122";"1981-11-01";840
"e5637e411";"CATALA";"SEGURA";"JOSE JAVIER";"03122";"1982-02-06";108
"e56704f69";"CORDONES";"SEGURA";"RAFAEL";"03122";"1982-02-13";247
"e57eba2e3";"GARCIA";"SEGURA";"ELENA";"03122";"1982-06-22";37
"e58ca9650";"ORTIN";"SELLERS";"IRENE";"03122";"1982-07-21";889
"e58cf42f6";"GOMEZ";"SELLERS";"MARIA ANGELES";"03122";"1982-07-24";236
"e5b4b0469";"POZO";"SELLES";"CARMEN";"03122";"1982-12-22";526
"e5bee002f";"SIERRA";"SELLES";"ROBINSON";"03122";"1983-08-02";523
"e5d0b6a76";"AZORIN";"SELLES";"JOSE FRANCISCO";"03122";"1983-11-19";100
"e5f460267";"MIRALLES";"SELVA";"IMMACULADA";"03122";"1983-12-27";101
"e67b6c783";"GONZALEZ";"SELVA";"CONSOLACION";"03122";"1984-05-12";984
"e69051b42";"PEÑARRUBIA";"SEMPERE";"MARIA AMOR";"03122";"1984-06-22";193
"e6cbd47fb";"SIBINA";"SEMPERE";"ANTONIO";"03122";"1984-07-17";765
"e6cdcd3b4";"MORELL";"SEMPERE";"MARINA";"03122";"1984-08-21";621
"e6ef08095";"ALMIRA";"SEMPERE";"MARIA MAGDALENA";"03122";"1984-10-12";410
"e6fb86e28";"JALDO";"SEMPERE";"ARTURO";"03122";"1984-10-13";292
"e70bbaeff";"TAMAJON";"SEMPERE";"JOAQUINA";"03122";"1985-01-29";148
"e70f727b3";"ABADIA";"SENANTE";"ISABEL";"03122";"1985-02-22";570
"e7140bea9";"ALEMANY";"SEPULCRE";"MARIA PILAR";"03122";"1985-08-27";69
"e72492dca";"FERNANDEZ DE SEVILLA";"SERNA";"JOSE";"03090";"1985-12-27";970
"e7301a25b";"PASTOR";"SERRA";"SONIA";"03014";"1986-04-09";474
"e798fdddf";"SANCHEZ";"SERRANO";"ANTONIO MIGUEL";"03014";"1986-06-06";890
"e7996323c";"DIAZ";"SERRANO";"DAVID";"03014";"1986-12-21";684
"e7ae37911";"LOPEZ";"SERRANO";"MARIA";"03014";"1987-07-17";864
"e7b60af09";"MARTINEZ";"SERRANO";"ELIAS";"03014";"1987-07-30";21
"e7e88a15d";"GONZALEZ";"SERRANO";"MARIA ANGELES";"03014";"1987-08-01";457
"e81fff963";"FUSTER";"SEVA";"MARIA ALBINA";"03014";"1987-08-02";127
"e84d1c60c";"LOPEZ";"SEVA";"JOSEP MANUEL";"03014";"1987-08-08";303
"e872c4d5e";"ESCLAPES";"SEVA";"ANGEL";"03014";"1987-10-14";826
"e8887ec38";"MARTINEZ";"SEVILLA";"FERNANDO";"03014";"1969-06-27";100
"e8a8fe8ce";"LIROLA";"SIERRA";"MARIA DOLORES";"03014";"1969-09-13";651
"e8ae7432b";"PAYA";"SIERRA";"ANTONIO";"03014";"1969-11-27";665
"e8cf2a82f";"ESCRIVA";"SIERRA";"PAULA";"03014";"1970-06-08";209
"e8e52b024";"RUIZ";"SIGNES";"JUAN";"03014";"1970-07-19";899
"e901dba59";"TEBAR";"SIKORA";"JOSE LUIS";"03014";"1971-01-09";703
"e90c838c5";"LACASAÑA";"SILLERO";"MARINA";"03014";"1971-04-27";97
"e9289039f";"ALONSO";"SIMON";"ANA MARIA";"03014";"1971-06-12";134
"e94c702c5";"CANALES";"SIRVENT";"JOAQUINA";"03014";"1971-10-12";229
"e99d4fd7a";"PEYDRO";"SIRVENT";"CELIA";"03014";"1971-11-06";621
"e9b605a19";"HONORATO";"SIRVENT";"BERNAT";"03014";"1972-01-01";234
"e9bc2ba23";"ORTEGA";"SIRVENT";"BASILIO";"03014";"1972-04-17";330
"ea0860b4c";"GALLARDO";"SIRVENT";"RICARDO";"03014";"1972-07-31";605
"ea2865a9e";"VILAPLANA";"SIRVENT";"SILVIA MARINA";"03014";"1972-08-17";428
"ea522bad8";"RODRIGUEZ";"SIRVENT";"SANTO DOMINGO";"03014";"1972-10-31";95
"ea7e14112";"PLANA";"SIRVENT";"JOSE JUAN";"03014";"1972-12-19";225
"ea833597d";"SALINAS";"SOBER";"ROSA";"03014";"1973-02-15";839
"ea92c6d3c";".";"SOBRINO";"MIHALY TAMAS";"03014";"1973-04-21";388
"ea94b4419";"JOVER";"SOGORB";"CAROLINA";"03014";"1973-07-02";374
"eaba4bde0";"LOPEZ";"SOGORB";"JUAN CARLOS";"03014";"1973-11-24";408
"eacea6b8c";"CARRETERO";"SOLANAS";"JOSE ANTONIO";"03014";"1974-03-10";457
"ead675bf5";"ALONSO";"SOLDEVILA";"FRANCISCO JAVIER";"03014";"1974-04-03";344
"eae6d38cc";"DIAZ";"SOLER";"ANA BELEN";"03014";"1974-05-20";883
"eb12704bb";"RUIZ";"SOLER";"MARIA JESUS";"03014";"1974-08-16";347
"eb2466a16";"GAS";"SOLER";"MARIA GABRIELA";"03014";"1974-10-27";28
"eb4d2b72c";"GIMENEZ";"SOLER";"ADORACION";"03014";"1974-10-28";746
"eb4e72988";"PASTOR";"SOLER";"EULOGIO";"03014";"1974-12-02";368
"eb88027f6";"GARCIA";"SORIANO";"ANTONIA";"03014";"1975-01-08";485
"eb9c5450e";"DIAZ";"SORIANO";"FRANCISCA";"03014";"1975-07-21";874
"ebed1a264";"MARTIN";"SORIANO";"ROSARIO";"03014";"1975-12-30";672
"ec14fbbae";"MARTIN";"SORIANO";"MARIA AUXILIADORA";"03014";"1976-01-28";310
"ec65d69da";"BLASCO";"SORIANO";"MONICA";"03014";"1976-03-19";974
"ec7503bf4";"SOLER";"SORIANO";"RAFAEL";"03014";"1976-05-04";322
"ecc340232";"GUARDIOLA";"SORO";"RAMÓN";"03014";"1977-04-19";976
"ecc7d5915";"GARCIA";"SORRIBES";"M. JOSE";"03014";"1977-04-21";182
"ecedcc3ca";"ABRIL";"SOTO";"JOSE MANUEL";"03014";"1977-09-02";220
"ecfaa91a4";"PEREZ";"SOTO";"EVA MARIA";"03014";"1977-10-01";678
"edaf3cb90";"CABANES";"SOTTILE";"MARIA CRISTINA";"03014";"1977-10-09";280
"edc7c8cb0";".";"SURIA";"WAI HO";"03014";"1977-12-18";907
"edf6e2c53";"RUBIO";"TABUENCA";"TOMAS";"03014";"1978-02-20";901
"ee770f49c";"RUBIO-MANZANARES";"TABUENCA";"IGNACIO JAIME";"03014";"1978-04-12";589
"ee868d7b3";"ZAPATA";"TANG";"PEDRO";"03014";"1978-10-26";237
"ee8e6d0f0";"ANDRINO";"TAPIADOR";"MARIA DEL MAR";"03014";"1979-04-14";505
"ee8ffb147";"LORENTE";"TARI";"TOMAS";"03014";"1979-06-04";17
"ee95ac263";"VILA";"TEBAR";"ANA ISABEL";"03014";"1979-08-09";332
"eeb55e47d";"MOLINA";"TEJEDOR";"MARGARITA";"03014";"1979-08-29";731
"eecce320a";"ALCAZAR";"TEN";"MARIA ADORACION";"03014";"1979-10-30";856
"eed7ecfc3";"TORREGROSA";"TENDERO";"MARIA DEL CARMEN";"03014";"1980-01-19";720
"eeed5bc3f";"GONZALVEZ";"TEROL";"MARIA JOSEFA";"03014";"1980-07-10";104
"eef843087";"AULADELL";"TERRONES";"MARIA JESUS";"03014";"1980-08-06";264
"eef8919ff";"ALES";"TERRONES";"GLORIA";"03014";"1980-12-15";177
"eef9ebbfb";"ESPINOS";"TIMOSHENKO";"MARIA MERCEDES";"03014";"1981-02-11";146
"eefd27ec2";"BEAS";"TOLEDO";"FRANCISCO J.";"03014";"1981-06-23";524
"ef5c2f79e";"RUIZ";"TOLON";"IRENE";"03014";"1981-11-21";476
"ef5f40377";"JIMENEZ";"TOLOSA";"JUAN";"03014";"1981-11-26";892
"ef6c439ab";"BERTONE";"TOMAS";"KAREN";"03014";"1981-12-10";893
"ef8c9f247";"NUÑEZ";"TOMAS";"ANTONIA";"03014";"1982-04-15";962
"efcfce470";"SAEZ";"TOMAS";"JOSE";"03014";"1982-12-31";765
"efdc7d512";"CERCADILLO";"TOMAS";"JUAN RAMON";"03014";"1983-02-28";565
"efdf84b56";"BALAGUER";"TOMAS";"TRINIDAD";"03014";"1983-03-10";271
"eff0714e4";"STEEGMANN";"TOMAS";"JUAN CARLOS";"03014";"1983-03-22";739
"f0192a0f9";"DE LA LLAVE";"TOMAS";"NATLIA";"03014";"1983-03-29";887
"f0260bf16";"LLINARES";"TOMAS";"NATALIA";"03014";"1983-04-12";247
"f0744a68f";"AVALOS";"TORMO";"SANTIAGO";"03014";"1983-05-06";921
"f083509e3";"MEDINA";"TORMO";"FERNANDO";"03014";"1983-09-15";107
"f0e271b1f";"MENENDEZ";"TORREGROSA";"MARIA ASCENSION";"03014";"1983-11-17";925
"f0e8ff68b";"NAVARRO";"TORREGROSA";"ANTONIA";"03019";"1984-01-25";201
"f104e003c";"MARCO";"TORREGROSA";"ANTONIO VICENTE";"03050";"1984-05-11";462
"f10ff30fb";"IVAÑEZ";"TORREGROSA";"ARTURO";"03050";"1984-08-05";832
"f118c90c8";"FERNANDEZ";"TORREGROSA";"GLORIA";"03050";"1984-11-05";101
"f1324ffe8";"GONZALEZ";"TORREJON";"MARIA CARIDAD";"03050";"1985-02-07";51
"f143d4444";"RUIZ";"TORRES";"MARIA ANGELES";"03050";"1985-03-30";68
"f1550c03a";"PLAZA";"TORRES";"MARIA CARMEN";"03050";"1985-04-05";607
"f1a3ff8b9";"PEREZ";"TORRES";"JOSE FRANCISCO";"03050";"1985-04-20";69
"f1b8c3580";"GARCIA";"TORRES";"LUIS ALBERTO";"03050";"1985-05-25";401
"f1c7526e2";"RAMIREZ";"TORRES";"JOSE LUIS";"03050";"1985-06-09";338
"f1d163e0d";"GIMENEZ DE LOS GALANES";"TORRES";"ANA BELEN";"03050";"1985-08-16";925
"f1ec44db7";"BELDA";"TORRICO";"CAROLINA";"03066";"1985-09-11";121
"f1ee209bd";"RODRIGUEZ";"TORRUS";"JOSE";"03066";"1985-10-09";442
"f2854b233";"HERNANDEZ";"TORTOSA";"JUAN PEDRO";"03066";"1985-11-11";189
"f29930880";"HERNANDEZ";"TORTOSA";"NANCY";"03066";"1985-11-14";298
"f2a6c52f5";"VILLAESCUSA";"TREMIÑO";"MIRIAM";"03066";"1985-12-31";891
"f2a775d6e";"ANAYA";"TRESCASTRO";"AROLDO JOSE";"03066";"1986-01-22";335
"f2b0b4e41";"SEMPERE";"TRIBALDOS";"ELENA";"03066";"1986-02-03";823
"f2bce22a1";"LAZARO";"TRISTAN";"MIGUEL ANGEL";"03066";"1986-02-08";367
"f2e8f3cc4";"VICEDO";"TRIVES";"JORGE";"03066";"1986-03-30";227
"f30a79027";"MORENO";"TROTTINI";"ANA BELEN";"03066";"1986-04-15";716
"f3a02d3fd";"FRANCO";"TSENER";"LUCIA";"03066";"1986-04-27";328
"f3fbc89e8";"FRUTOS";"TUR";"ANA";"03066";"1986-05-09";993
"f40c60000";"LLORCA";"TURRION";"MARIA JESUS";"03066";"1986-08-16";280
"f40d9b018";"ABRIL";"URBAN";"ANA BELEN";"03066";"1986-09-09";731
"f44cb7b67";"TUR";"URBAN";"FELIPE JOSE";"03066";"1987-01-15";167
"f457c20f9";"SACRISTAN";"URIBE";"ALBERTO";"03066";"1987-03-04";847
"f458866b3";"BARCELO";"URIOS";"VICENTA";"03066";"1987-03-26";652
"f47b197d1";"BRAVO";"UROZ";"DANIEL";"03066";"1987-07-16";274
"f48e6ab08";"RIERA";"VALDES";"JOSE RAMON";"03066";"1987-08-16";772
"f4a6f8dbc";"ORTEGA";"VALDES";"MARGARITA";"03066";"1987-10-27";853
"f4faa43fa";"JIMENEZ";"VALDES";"MARIA DE LOS REYES";"03066";"1958-04-16";737
"f50d3e3b0";"MARTINEZ";"VALENCIA";"JESUS";"03066";"1958-12-07";603
"f5444812c";"SORIANO";"VALERA";"JOSE MANUEL";"03066";"1959-03-04";955
"f59a14dc7";"MESEGUER";"VALERA";"IRENE";"03066";"1959-03-31";788
"f5bc1c56e";".";"VALERO";"PAULA GABRIELA";"03066";"1959-08-11";672
"f60359d58";"GONZÁLEZ";"VALERO";"JULIO";"03066";"1959-09-05";562
"f644141fd";"PEREZ";"VALERO";"JOSE MIGUEL";"03066";"1959-09-30";857
"f69ac6923";"SERRANO";"VALIENTE";"ANTONIO";"03066";"1960-07-17";73
"f6b74587b";"CANOVAS";"VALIENTE";"JAVIER";"03066";"1960-09-15";900
"f6f223322";"SIRVENT";"VALLADOLID";"JOSE FERNANDO";"03066";"1960-10-30";782
"f6f733779";"BERNABE";"VALLE";"JUAN LORENZO";"03066";"1960-12-02";194
"f71c8b10f";"VAZQUEZ";"VALLS";"FRANCISCO JOSE";"03066";"1961-02-02";341
"f740a512b";"SANCHEZ";"VAQUERO";"MIGUEL ANGEL";"03066";"1961-03-16";971
"f75553741";"MAJADA";"VARGAS";"MACARENA";"03066";"1961-08-16";492
"f770b07e3";"PALAZON";"VARO";"JUAN MANUEL";"03066";"1961-10-06";231
"f7a220851";"PAYA";"VARO";"MARIA JOSE";"03066";"1962-03-01";306
"f7aeb902e";"CLAVER";"VARONA";"MARIO ANTONIO";"03066";"1962-06-24";315
"f7cd7faec";"BRAVO";"VARONA";"JOSEFA";"03066";"1963-09-15";599
"f7d04bf03";"AUGIER";"VAZQUEZ";"CARLOS";"03066";"1963-10-06";534
"f7d07bc34";"RODRIGUEZ";"VAZQUEZ";"ROSA MARIA";"03066";"1963-11-01";30
"f80e920b3";"BAS";"VAZQUEZ";"ALICIA";"03066";"1963-11-09";927
"f83bcb6ac";"GASCO";"VAZQUEZ";"JOSE LUIS";"03066";"1964-01-09";526
"f84d72aa3";"PEREZ";"VAZQUEZ";"HIPOLITO JOSE";"03066";"1966-02-21";526
"f87c7558d";"GARCIA";"VEGA";"RAFAEL";"03066";"1966-06-12";257
"f8aab6782";"CASAL";"VELA";"LORENZO";"03066";"1967-01-19";478
"f93965c7a";"FERNANDEZ";"VELASCO";"INES";"03066";"1967-05-28";372
"f94e51dd6";"MONCADA";"VELASCO";"MARIA DEL ROCIO";"03066";"1967-08-13";910
"f9d6a90b9";"ORIHUEL";"VERA";"JOSE CARLOS";"03066";"1968-05-11";752
"fa13e3bee";"TEBAR";"VERA";"MARIA DOLORES";"03066";"1968-08-24";143
"fa21972b0";"ALMARCHA";"VERDU";"ALFREDO";"03066";"1968-11-27";762
"fa95d0f38";"HELLIN";"VIANA";"ALBERTO";"03050";"1970-09-03";488
"fac47369b";"PICO";"VICEDO";"FRANCISCO JAVIER";"03050";"1971-01-05";747
"fb15f9aba";"BALBOA";"VICENTE";"RAFAEL LORENZO";"03050";"1971-09-21";717
"fb6559069";"MOLINA";"VICENTE";"MARIA JESUS";"03050";"1971-10-13";276
"fb9ab7c35";"PEREZ";"VICENTE";"CARLOS";"03050";"1972-06-13";419
"fbae17182";"GARCIA";"VICENTE";"MARIA CIELO";"03050";"1973-09-12";278
"fbe4ae4a5";"TEROL";"VICENTE";"RAFAEL";"03050";"1974-01-30";133
"fc2c58457";"MEGIAS";"VICTORIA";"MARIA ANGELES";"03050";"1974-04-04";492
"fc5a0a863";"FERNANDEZ";"VIGO";"FRANCISCA";"03050";"1974-07-23";177
"fc8f9db1c";"GIMENEZ";"VIGRANA";"LARA";"03050";"1974-08-24";915
"fc98d9f6d";"SALDAÑA";"VILELLA";"PATRICIA";"03050";"1974-11-02";686
"fca53d6f9";"SANCHEZ";"VILLACAMPA";"JULIAN";"03050";"1975-01-12";518
"fce14e96b";"SANCHEZ";"VILLACAMPA";"MANUEL";"03050";"1975-02-08";886
"fcf1585df";"MORENO";"VILLAPLANA";"SUSANA";"03050";"1975-10-12";178
"fd003b391";"SANCHEZ";"VILLAR";"ANTONIO JAVIER";"03050";"1976-04-21";750
"fd2145066";"ORTEGA";"VILLAR";"MANUEL";"03050";"1976-10-03";192
"fd58633ea";"DIEZ";"VILLEGAS";"Mª ANGELS";"03050";"1976-10-06";493
"fd9f5ee09";"CARTAGENA";"VILLENA";"VICTOR MANUEL";"03050";"1976-12-01";348
"fda7da58e";"FOLLANA";"VIQUEIRA";"ALBERTO";"03050";"1977-07-13";523
"fdb966177";"GARRIGOS";"VIVAS";"JOSE LUIS";"03050";"1977-08-07";275
"fe42cb422";".";"VIVAS";"MARIO";"03104";"1978-02-24";251
"fe5ce6dd8";"BARRANCO";"VIVES";"MARIA YOLANDA";"03103";"1978-03-08";834
"fe6b7b43b";"GARCIA";"VIZCAINO";"YOLANDA MARIA";"03098";"1978-05-03";801
"fe773b741";"SORIA";"VRAGOVIC";"ANTONIO";"03009";"1978-08-12";509
"fe779f824";"OLIVA";"WANDEN-BERGHE";"FRANCISCO JOSE";"03009";"1978-11-23";311
"fe9fd0193";"JIMENEZ";"YAÑEZ";"JUAN CARLOS";"03009";"1979-02-09";173
"feacf87f4";"ROMERO";"YEBRA";"CRISTOBAL";"03009";"1979-05-16";63
"fed1852c3";"MORAGA";"YUS";"ANTONIO";"03009";"1979-06-26";317
"fef42325e";"GARCIA";"ZAFRILLA";"OSCAR";"03009";"1979-09-02";180
"ff1dc28c1";"MOLINER";"ZAMORA";"VICENTE";"03009";"1980-07-13";552
"ff23f2330";"SANCHEZ";"ZAPATA";"MARIA VIRGINIA";"03009";"1980-08-06";64
"ff32a5f25";".";"ZAPLANA";"MARIA MANUELA";"03009";"1980-10-28";897
"ff4100ad9";"PERTUSA";"ZARAGOZA";"MARIA ESPERANZA";"03009";"1981-02-02";828
